LTE,262,1,4012,31916288,0,9.958044,51.482227,4903,2,1,1424889230,1572172585,0
LTE,262,1,4012,30852096,0,9.55426,51.29381,1016,2,1,1426475138,1577523449,0
LTE,262,1,4012,26267137,0,9.907029,51.493943,3208,2,1,1426933303,1526513933,0
LTE,262,1,4012,29793281,0,9.920681,51.507706,3503,9,1,1427571232,1676035224,0
LTE,262,1,4012,31888129,0,8.58095,51.591672,1273,3,1,1428188636,1531800349,0
LTE,262,1,4012,31769345,0,8.4642791748047,51.659774780273,1000,1,1,1430465394,1430465394,0
LTE,262,1,4012,29629440,0,8.592011,51.651492,4996,2,1,1430514669,1524999857,0
LTE,262,1,4012,32744705,0,8.68011,51.591569,1151,2,1,1430514669,1531800107,0
LTE,262,1,4012,28529666,0,8.679915,51.694791,1000,4,1,1430835929,1523785197,0
LTE,262,1,4012,29568512,0,9.917877,51.637724,6956,20,1,1431880046,1517593640,0
LTE,262,1,4012,26262273,0,9.913568,51.64229,9513,25,1,1431880299,1525535402,0
LTE,262,1,3080,26290178,0,9.444509,51.306543,1316,16,1,1434122653,1667702782,0
LTE,262,1,3080,27473408,0,9.428039,51.308204,1000,7,1,1434122653,1659003617,0
LTE,262,1,3080,28263424,0,9.440647,51.298316,1000,3,1,1434122653,1506085400,0
LTE,262,1,3080,26291202,0,9.487635,51.31259,4018,10,1,1434102051,1658993212,0
LTE,262,1,4012,26273026,0,9.056807,51.401311,3643,67,1,1434135156,1492435037,0
LTE,262,1,4012,28527106,0,8.691911,51.753879,8460,146,1,1436588607,1537450974,0
LTE,262,1,4012,28527104,0,8.700828,51.745339,15166,139,1,1436588607,1540118441,0
LTE,262,1,4012,28527105,0,8.704467,51.73282,12967,206,1,1436588607,1537425991,0
LTE,262,1,4012,31635970,0,8.709879,51.657394,13488,229,1,1436588607,1540118036,0
LTE,262,1,4012,31635968,0,8.721058,51.645439,8371,235,1,1436588607,1540117903,0
LTE,262,1,4012,32529920,0,8.727401,51.591826,13395,369,1,1436588607,1539962688,0
LTE,262,1,4012,32529922,0,8.715559,51.577319,9332,162,1,1436588608,1539962770,0
LTE,262,1,4012,32529921,0,8.738598,51.570739,1940,152,1,1436588608,1539962830,0
LTE,262,1,4012,32744960,0,8.879746,51.536689,6611,109,1,1436588608,1554182188,0
LTE,262,1,4012,29484801,0,8.896163,51.532238,7844,108,1,1436588608,1540117252,0
LTE,262,1,4012,32745217,0,8.914548,51.524643,1467,114,1,1436588608,1539963394,0
LTE,262,1,4012,32745216,0,8.945417,51.511587,4631,150,1,1436588608,1539963461,0
LTE,262,1,4012,26773506,0,8.701787,51.773703,6770,190,1,1436588607,1537426112,0
LTE,262,1,4012,28260353,0,8.708848,51.69644,22371,286,1,1436588607,1540118192,0
LTE,262,1,4012,28529664,0,8.705807,51.694508,1000,24,1,1436588607,1492436371,0
LTE,262,1,4012,28251648,0,8.693671,51.736195,1422,35,1,1436588607,1505268737,0
LTE,262,1,4012,29154818,0,9.411515,51.21018,9494,39,1,1436588617,1525530328,0
LTE,262,1,4012,30028546,0,9.406741,51.177066,13067,4,1,1436588617,1490495070,0
LTE,262,1,4012,31402496,0,9.438068,51.266185,4375,101,1,1436588617,1658910838,0
LTE,262,1,3080,26260225,0,9.419269,51.53916,8736,2,1,1437334369,1531797736,0
LTE,262,1,4012,32745729,0,9.144392,51.441727,24101,93,1,1438516942,1539964016,0
LTE,262,1,4012,32376577,0,9.529391,51.297538,4088,22,1,1438518132,1485795709,0
LTE,262,1,4012,29598720,0,9.565138,51.323321,2760,8,1,1438518562,1481425587,0
LTE,262,1,4012,29568514,0,9.90893,51.58479,3822,137,1,1438519763,1499158714,0
LTE,262,1,4012,26463232,0,9.913014,51.587672,5702,93,1,1438519803,1525535279,0
LTE,262,1,4012,26274048,0,10.024634,51.820986,16556,36,1,1438520583,1492339167,0
LTE,262,1,4012,30135040,0,10.231832,52.083498,4067,11,1,1438523134,1486373113,0
LTE,262,1,4012,27589121,0,10.346934,52.137991,976,155,1,1438523494,1530128309,0
LTE,262,1,4012,28531458,0,10.356876,52.148273,1388,203,1,1438523543,1529832324,0
LTE,262,1,4012,28277248,0,10.453543,52.200812,1000,69,1,1438523813,1530128048,0
LTE,262,1,4012,29743618,0,8.643359,51.833168,6384,25,1,1439145026,1517207994,0
LTE,262,1,4012,29360129,0,10.109344,51.823019,3719,206,1,1443389354,1525536592,0
LTE,262,1,4012,27646465,0,9.939643,51.711498,615,139,1,1443389354,1525535736,0
LTE,262,1,4012,31977473,0,10.035073,51.780696,1975,203,1,1443389354,1525536229,0
LTE,262,1,4012,27654144,0,9.937787,51.699607,4488,241,1,1443389354,1525535701,0
LTE,262,1,3080,29539072,0,9.424194,51.367927,14122,150,1,1443389354,1658884777,0
LTE,262,1,4012,27686658,0,10.135887,51.874933,11147,218,1,1443389354,1517568161,0
LTE,262,1,4012,27654145,0,9.925521,51.677874,1005,183,1,1443389354,1525535557,0
LTE,262,1,4012,31414017,0,9.893666,51.569211,1015,112,1,1443389354,1517501402,0
LTE,262,1,4012,27542785,0,9.87807,51.505137,4668,71,1,1443389354,1506099568,0
LTE,262,1,4012,27664897,0,10.018911,51.783562,8749,148,1,1443389354,1525536012,0
LTE,262,1,4012,29360128,0,10.132412,51.866282,16493,723,1,1443389354,1530129398,0
LTE,262,1,4012,27664896,0,10.018256,51.762369,1000,58,1,1443389354,1525536093,0
LTE,262,1,4012,27654146,0,9.925346,51.688394,615,136,1,1443389354,1525535588,0
LTE,262,1,4012,27646464,0,9.960885,51.729002,10603,332,1,1443389354,1526512703,0
LTE,262,1,4012,29373185,0,10.15757,51.997005,29861,435,1,1443389361,1535187872,0
LTE,262,1,4012,29593345,0,10.149161,51.977432,27846,312,1,1443389361,1535187867,0
LTE,262,1,4012,29360130,0,10.099315,51.851426,4086,391,1,1443389354,1525536647,0
LTE,262,1,4012,27680512,0,10.153758,51.943865,2405,232,1,1443389361,1530129266,0
LTE,262,1,4012,31977472,0,10.055717,51.790065,1484,175,1,1443389354,1535188770,0
LTE,262,1,4012,29373184,0,10.171423,52.027342,5266,354,1,1443389361,1535187743,0
LTE,262,1,4012,32376576,0,9.567762,51.321105,1176,16,1,1448202761,1535191276,0
LTE,262,1,3080,28253185,0,9.451147,51.265234,2922,3,1,1448183600,1577523940,0
LTE,262,1,4012,32452352,0,9.249206,51.380087,6791,51,1,1448203956,1627077072,0
LTE,262,1,4012,32745728,0,9.156613,51.43103,1000,3,1,1448204519,1539964100,0
LTE,262,1,4012,27665921,0,9.112119,51.467742,1068,3,1,1448204589,1539963923,0
LTE,262,1,4012,27665922,0,8.993178,51.524282,15840,3,1,1448204684,1539963787,0
LTE,262,1,4012,32745473,0,9.018966,51.487533,1566,4,1,1448204820,1539963723,0
LTE,262,1,4012,27691777,0,9.012731,51.490814,1000,2,1,1448204876,1540116938,0
LTE,262,1,4012,32745474,0,8.941107,51.513062,3708,3,1,1448204959,1539963541,0
LTE,262,1,4012,32744704,0,8.711554,51.584463,1000,2,1,1448205642,1531800064,0
LTE,262,1,4012,62802,0,8.3530426025391,51.401596069336,1000,1,1,1448698239,1448698239,0
LTE,262,1,4012,32295426,0,8.402421,51.461592,7453,2,1,1448724586,1525455906,0
LTE,262,1,4012,29175296,0,8.3750152587891,51.419448852539,1000,1,1,1448701016,1448701016,0
LTE,262,1,4012,59498,0,8.3750152587891,51.419448852539,1000,1,1,1448700727,1448700727,0
LTE,262,1,4012,32326,0,8.3750152587891,51.419448852539,1000,1,1,1448700804,1448700804,0
LTE,262,1,4012,29682690,0,8.3530426025391,51.402969360352,1000,1,1,1448693653,1448693653,0
LTE,262,1,4012,32324,0,8.3750152587891,51.419448852539,1000,1,1,1448700773,1448700773,0
LTE,262,1,4012,15500,0,8.3750152587891,51.419448852539,1000,1,1,1448700731,1448700731,0
LTE,262,1,4012,28528130,0,8.705316,51.781499,1000,46,1,1449319637,1537426190,0
LTE,262,1,4012,29593344,0,10.143724,52.031698,2129,46,1,1450803628,1491617239,0
LTE,262,1,3080,7156,0,9.6178436279297,51.361770629883,1000,1,1,1449015134,1449015134,0
LTE,262,1,3080,20183,0,9.6150970458984,51.360397338867,1000,1,1,1449015134,1449015134,0
LTE,262,1,3080,25639936,0,9.381637,51.766793,1000,14,1,1458812476,1485517463,0
LTE,262,1,3080,28259072,0,9.478863,51.335485,9532,23,1,1458812477,1680143245,0
LTE,262,1,3080,27426818,0,9.462579,51.309669,1000,66,1,1458812477,1491923364,0
LTE,262,1,3080,28242177,0,9.4298,51.310043,1000,20,1,1458812477,1659003596,0
LTE,262,1,3080,28525825,0,9.475068,51.320247,1147,15,1,1458812477,1658885495,0
LTE,262,1,3080,28525824,0,9.478798,51.325035,1000,4,1,1458812477,1490247684,0
LTE,262,1,3080,26296836,0,9.514084,51.277422,4411,41,1,1458812477,1658886317,0
LTE,262,1,3080,27662849,0,9.672051,51.409746,1000,2,1,1458812477,1526515509,0
LTE,262,1,3080,28259074,0,9.451528,51.3338,1000,25,1,1458812477,1658885191,0
LTE,262,1,3080,27473665,0,9.5175933837891,51.262893676758,1000,1,1,1433356504,1433356504,0
LTE,262,1,3080,27422722,0,9.476614,51.315079,1000,25,1,1458812477,1490247684,0
LTE,262,1,3080,27426050,0,9.47462,51.330386,1000,41,1,1458812477,1492055285,0
LTE,262,1,3080,26297090,0,9.510168,51.320839,1000,11,1,1458812477,1650081546,0
LTE,262,1,3080,28242176,0,9.433231,51.313564,1000,97,1,1458812477,1659003574,0
LTE,262,1,3080,29577216,0,10.004697,51.861487,16537,200,1,1458812477,1675244654,0
LTE,262,1,3080,29847298,0,9.380369,51.690436,3511,119,1,1458812477,1595413772,0
LTE,262,1,3080,30041600,0,9.5299530029297,51.328811645508,1000,1,1,1430655951,1430655951,0
LTE,262,1,3080,30033666,0,9.394698,51.410666,1000,66,1,1458812477,1565530351,0
LTE,262,1,3080,29577218,0,9.936322,51.8606,13954,120,1,1458812477,1526512093,0
LTE,262,1,3080,2159,0,9.6659088134766,51.647415161133,1000,1,1,1452346806,1452346806,0
LTE,262,1,3080,6156,0,9.6027374267578,51.402969360352,1000,1,1,1427801548,1427801548,0
LTE,262,1,3080,25644032,0,9.302243,51.504407,1726,42,1,1458812476,1609909422,0
LTE,262,1,3080,27426816,0,9.47041,51.309828,1000,82,1,1458812477,1526472950,0
LTE,262,1,3080,26454274,0,9.446124,51.314528,1000,88,1,1458812477,1680143393,0
LTE,262,1,3080,27659522,0,9.826186,51.825112,5019,27,1,1458812477,1586932382,0
LTE,262,1,3080,26289920,0,9.471807,51.318703,1000,47,1,1458812476,1658885420,0
LTE,262,1,3080,26296835,0,9.560362,51.321945,1000,7,1,1458812477,1489196453,0
LTE,262,1,3080,28253184,0,9.474047,51.304101,3429,100,1,1458812477,1647764191,0
LTE,262,1,3080,29847296,0,9.398705,51.64225,3490,21,1,1458812477,1490972253,0
LTE,262,1,3080,32453376,0,9.38557,51.495479,1000,22,1,1458812478,1491959927,0
LTE,262,1,3080,29847297,0,9.3694,51.656115,1999,104,1,1458812477,1595413584,0
LTE,262,1,3080,28697344,0,9.62777,51.842605,4406,36,1,1442504527,1608371454,0
LTE,262,1,3080,30033665,0,9.411019,51.399788,1721,590,1,1458812477,1492468260,0
LTE,262,1,3080,64391,0,10.103988647461,51.868515014648,1000,1,1,1439343492,1439343492,0
LTE,262,1,3080,25625344,0,9.29718,51.628876,1000,4,1,1458812476,1473255582,0
LTE,262,1,3080,27426306,0,9.449401,51.322049,1000,92,1,1458812477,1658885375,0
LTE,262,1,3080,27685120,0,9.903575,51.809317,1000,2,1,1453489566,1627805672,0
LTE,262,1,3080,28259073,0,9.467603,51.324034,5247,55,1,1458812477,1680143278,0
LTE,262,1,3080,27605249,0,9.49452,51.320627,1000,10,1,1458812477,1526471252,0
LTE,262,1,3080,26454273,0,9.448457,51.310464,1502,54,1,1458812477,1680143421,0
LTE,262,1,3080,27425792,0,9.466507,51.313431,1000,10,1,1458812477,1491923359,0
LTE,262,1,3080,27659520,0,9.871555,51.865862,2904,125,1,1458812477,1517468436,0
LTE,262,1,3080,28493826,0,9.494396,51.317314,1000,34,1,1458812477,1650081344,0
LTE,262,1,3080,26288645,0,9.481888,51.32103,1000,3,1,1458812476,1492251579,0
LTE,262,1,3080,30849026,0,9.442977,51.338883,1000,3,1,1458812478,1486252974,0
LTE,262,1,3080,30775042,0,9.443659,51.389878,2363,92,1,1458812477,1491809617,0
LTE,262,1,3080,30948097,0,9.481888,51.328354,1000,3,1,1458812478,1475853291,0
LTE,262,1,3080,30926083,0,9.4777679443359,51.31233215332,1000,3,1,1458812478,1489052160,0
LTE,262,1,3080,30926080,0,9.474396,51.312067,1000,38,1,1458812478,1658993293,0
LTE,262,1,3080,33747201,0,9.516907,51.273193,1146,4,1,1458812478,1490196788,0
LTE,262,1,3080,33747202,0,9.513302,51.324692,1000,8,1,1458812478,1491612617,0
LTE,262,1,3080,32454656,0,9.406065,51.513269,1541,23,1,1458812478,1609909862,0
LTE,262,1,3080,25644033,0,9.256102,51.489865,2076,63,1,1458812476,1609909321,0
LTE,262,1,3080,25642242,0,9.519922,51.651931,4963,18,1,1458812476,1622351706,0
LTE,262,1,3080,26260224,0,9.481829,51.441536,2995,48,1,1458812476,1490247689,0
LTE,262,1,3080,26288644,0,9.477239,51.311805,1511,13,1,1458812476,1491923359,0
LTE,262,1,3080,26298880,0,9.513719,51.329516,1000,24,1,1458812477,1650081748,0
LTE,262,1,3080,27669760,0,9.837149,51.865911,2274,47,1,1458812477,1517468569,0
LTE,262,1,3080,28242178,0,9.423222,51.315937,1000,34,1,1458812477,1659003449,0
LTE,262,1,3080,27660289,0,9.60708,51.559103,15346,11,1,1458812477,1517471334,0
LTE,262,1,3080,27668482,0,10.114974975586,51.867141723633,1000,1,1,1439187482,1439187482,0
LTE,262,1,3080,27422720,0,9.482965,51.314543,1000,39,1,1458812477,1526471391,0
LTE,262,1,3080,26297092,0,9.448188,51.2864,6274,38,1,1458812477,1626172658,0
LTE,262,1,3080,30775040,0,9.445825,51.425921,9011,45,1,1458812477,1490655053,0
LTE,262,1,3080,30921217,0,9.457951,51.299216,6073,9,1,1458812478,1489162354,0
LTE,262,1,3080,29562882,0,9.712638,51.507043,3452,86,1,1458812477,1667879581,0
LTE,262,1,3080,29670658,0,9.022979,51.554376,1893,12,1,1458812477,1489485796,0
LTE,262,1,3080,30042624,0,9.892784,51.961902,4645,5,1,1458812477,1490778072,0
LTE,262,1,3080,33801217,0,9.3953704833984,51.490859985352,1000,1,1,1433933031,1433933031,0
LTE,262,1,3080,9684,0,9.6768951416016,51.654281616211,1000,1,1,1452346806,1452346806,0
LTE,262,1,3080,18997,0,10.01335144043,51.635055541992,1000,1,1,1448053913,1448053913,0
LTE,262,1,3080,25639937,0,9.3981170654297,51.724319458008,1000,2,1,1458812476,1459525843,0
LTE,262,1,3080,2176,0,9.6109771728516,51.354904174805,1000,1,1,1449015134,1449015134,0
LTE,262,1,3080,27426304,0,9.468543,51.325248,5120,58,1,1458812477,1680143302,0
LTE,262,1,3080,28493313,0,9.443147,51.313887,7287,121,1,1458812477,1680143405,0
LTE,262,1,3080,27426817,0,9.46714,51.306553,1000,44,1,1458812477,1541493513,0
LTE,262,1,3080,26264321,0,9.349838,51.38325,1624,43,1,1458812476,1658883863,0
LTE,262,1,3080,28493312,0,9.450286,51.324335,1000,32,1,1458812477,1667702557,0
LTE,262,1,3080,27422721,0,9.4804,51.31246,1000,33,1,1458812477,1526473021,0
LTE,262,1,3080,27659777,0,9.650112,51.380311,1639,2,1,1458812477,1480739274,0
LTE,262,1,3080,31977729,0,9.357932,51.773791,1000,42,1,1458812478,1486006645,0
LTE,262,1,3080,31946496,0,9.477743,51.612036,9318,149,1,1458812478,1630826463,0
LTE,262,1,3080,29093889,0,9.366435,51.424119,1649,51,1,1458812477,1565530462,0
LTE,262,1,3080,29562880,0,9.782233,51.506371,1156,47,1,1458812477,1667879735,0
LTE,262,1,3080,29798402,0,9.85246,51.82045,1000,19,1,1458812477,1492278318,0
LTE,262,1,3080,30042625,0,9.98589,51.92139,5698,20,1,1458812477,1491858202,0
LTE,262,1,3080,30948098,0,9.481888,51.330254,1000,40,1,1458812478,1490247684,0
LTE,262,1,3080,34131202,0,9.383835,51.784744,1000,10,1,1458812478,1487288803,0
LTE,262,1,3080,33232640,0,9.6631622314453,51.404342651367,1000,6,1,1458812478,1492129022,0
LTE,262,1,3080,33232641,0,9.656387,51.401596,1000,15,1,1458812478,1492301480,0
LTE,262,1,3080,34941,0,9.1124725341797,51.486740112305,1000,1,1,1443869735,1443869735,0
LTE,262,1,3080,25639938,0,9.329652,51.71598,3960,41,1,1458812476,1492267117,0
LTE,262,1,3080,25645568,0,9.451945,51.416146,1798,53,1,1458812476,1609910302,0
LTE,262,1,3080,25754625,0,9.62353,51.590337,4064,64,1,1458812476,1630811701,0
LTE,262,1,3080,26296832,0,9.507841,51.318119,1011,84,1,1458812477,1650081502,0
LTE,262,1,3080,28525826,0,9.467871,51.323872,3937,37,1,1458812477,1541427910,0
LTE,262,1,3080,26290177,0,9.45511,51.3019,1834,85,1,1458812477,1680143970,0
LTE,262,1,3080,27473410,0,9.434129,51.306992,1691,9,1,1458812477,1489940697,0
LTE,262,1,3080,26454272,0,9.456063,51.314317,1578,93,1,1458812477,1658993414,0
LTE,262,1,3080,27685122,0,9.831169,51.812202,2928,2,1,1458812477,1517512899,0
LTE,262,1,3080,30042626,0,9.853764,51.940237,3647,25,1,1458812477,1526511912,0
LTE,262,1,3080,29538561,0,9.406,51.469814,1817,94,1,1458812477,1609910020,0
LTE,262,1,3080,31946497,0,9.431665,51.644816,1000,28,1,1458812478,1490972253,0
LTE,262,1,3080,29505281,0,9.39231,51.543894,2413,41,1,1458812477,1609909602,0
LTE,262,1,3080,29670657,0,9.053886,51.524622,7512,12,1,1458812477,1487731573,0
LTE,262,1,3080,32453378,0,9.376241,51.493052,1000,57,1,1458812478,1489839759,0
LTE,262,1,3080,33746433,0,9.526656,51.286514,1981,5,1,1458812478,1484283881,0
LTE,262,1,3080,33232897,0,9.674149,51.418468,1000,7,1,1458812478,1472832788,0
LTE,262,1,3080,29670656,0,9.0682,51.569203,1519,21,1,1458812477,1491132205,0
LTE,262,1,3080,30775041,0,9.581414,51.357852,6325,40,1,1458812477,1579242958,0
LTE,262,1,3080,34131200,0,9.38138,51.775818,1000,16,1,1458812478,1491838685,0
LTE,262,1,3080,33232896,0,9.684483,51.412959,5716,15,1,1458812478,1526515467,0
LTE,262,1,3080,32454658,0,9.386885,51.488162,1000,28,1,1458812478,1491959927,0
LTE,262,1,3080,33477632,0,9.560852,51.324005,1000,2,1,1458812478,1482742930,0
LTE,262,1,3080,33232898,0,9.67103,51.416571,6726,19,1,1458812478,1526515491,0
LTE,262,1,4012,64391,0,10.10124206543,51.867141723633,1000,1,1,1439187482,1439187482,0
LTE,262,1,4012,22652,0,10.17951965332,52.041549682617,1000,1,1,1449227193,1449227193,0
LTE,262,1,4012,5030124,0,10.028457641602,51.916580200195,1000,1,1,1439961982,1439961982,0
LTE,262,1,4012,26264064,0,9.2786407470703,51.317825317383,1000,1,1,1434591672,1434591672,0
LTE,262,1,4012,738309,0,9.4173431396484,51.271133422852,1000,1,1,1443328820,1443328820,0
LTE,262,1,4012,19785,0,10.400619506836,52.19123840332,1000,1,1,1439450958,1439450958,0
LTE,262,1,4012,25694977,0,9.8773956298828,51.441421508789,1000,1,1,1432040571,1432040571,0
LTE,262,1,4012,27611137,0,10.355497,52.152786,1000,28,1,1458838189,1491396364,0
LTE,262,1,4012,26773505,0,8.711553,51.753573,9761,31,1,1458838189,1491581236,0
LTE,262,1,4012,26768641,0,10.364832,52.160115,1000,2,1,1458838189,1529832326,0
LTE,262,1,4012,27422464,0,9.9199676513672,51.55403137207,1000,1,1,1442401111,1442401111,0
LTE,262,1,4012,26281216,0,10.230696,51.953265,4902,122,1,1458838188,1519821365,0
LTE,262,1,4012,27686656,0,10.166584,51.887792,1000,81,1,1458838189,1491518671,0
LTE,262,1,4012,28279808,0,9.99016,51.695768,1000,21,1,1458838190,1518677916,0
LTE,262,1,4012,27675393,0,10.012456,51.755102,912,126,1,1458838189,1525536088,0
LTE,262,1,4012,27671298,0,8.684807,51.796653,2688,36,1,1458838189,1505317036,0
LTE,262,1,4012,28259840,0,9.952927,51.515579,1000,10,1,1458838189,1489947513,0
LTE,262,1,4012,28528129,0,8.689115,51.720661,13264,15,1,1458838190,1489337264,0
LTE,262,1,4012,28263680,0,8.728025,51.756897,1000,29,1,1458838190,1505929565,0
LTE,262,1,4012,27685120,0,9.927477,51.791066,3673,27,1,1458838189,1526512558,0
LTE,262,1,4012,29577216,0,10.112228393555,51.867141723633,1000,1,1,1439450958,1439450958,0
LTE,262,1,4012,29540865,0,9.675633,51.029391,6292,27,1,1458838191,1526518246,0
LTE,262,1,4012,28750082,0,9.415904,51.25606,1000,42,1,1458838190,1491259477,0
LTE,262,1,4012,29696256,0,10.054550170898,52.12532043457,1000,1,1,1449227197,1449227197,0
LTE,262,1,4012,31608578,0,8.725319,51.90937,1000,12,1,1458838191,1490761509,0
LTE,262,1,4012,29809664,0,8.6441802978516,51.76139831543,1000,1,1,1432040571,1432040571,0
LTE,262,1,4012,30664192,0,10.49263,52.207683,1000,39,1,1458838191,1491309663,0
LTE,262,1,4012,33920770,0,9.9227142333984,51.628189086914,1000,1,1,1431326071,1431326071,0
LTE,262,1,4012,32093954,0,9.872345,51.704938,1000,62,1,1458838191,1492437937,0
LTE,262,1,4012,26012417,0,9.243041,51.441844,1000,52,1,1458838188,1492435043,0
LTE,262,1,4012,29353,0,10.175399780273,52.036056518555,1000,1,1,1449227193,1449227193,0
LTE,262,1,4012,763549,0,10.097122192383,51.864395141602,1000,1,1,1439450958,1439450958,0
LTE,262,1,4012,34977,0,10.038070678711,51.78337097168,1000,1,1,1449227193,1449227193,0
LTE,262,1,4012,26011905,0,10.264593,52.010873,1000,136,1,1458838188,1492145218,0
LTE,262,1,4012,27611136,0,10.351486,52.157516,1000,27,1,1458838189,1491817484,0
LTE,262,1,4012,26274049,0,9.9973,51.82293,1186,35,1,1458838188,1492339167,0
LTE,262,1,4012,27611138,0,10.345758,52.152328,1000,39,1,1458838189,1492013722,0
LTE,262,1,4012,27473666,0,9.438834,51.319096,5112,16,1,1458838189,1535821471,0
LTE,262,1,4012,27658241,0,10.455551147461,52.199478149414,1000,1,1,1449258303,1449258303,0
LTE,262,1,4012,26669057,0,10.326625,52.020209,31411,49,1,1458838189,1491858206,0
LTE,262,1,4012,26297092,0,9.5175933837891,51.251907348633,1000,1,1,1449227190,1449227190,0
LTE,262,1,4012,27471360,0,8.717926,51.748352,1000,30,1,1458838189,1491740070,0
LTE,262,1,4012,26457346,0,10.41562,52.209725,1707,26,1,1458838189,1491396364,0
LTE,262,1,4012,28277250,0,10.432401,52.193102,1000,14,1,1458838190,1485586230,0
LTE,262,1,4012,28271617,0,10.515387,52.222824,1000,7,1,1458838190,1491309663,0
LTE,262,1,4012,29587456,0,8.765316,51.918354,1000,96,1,1458838191,1492166243,0
LTE,262,1,4012,29311746,0,9.847046,51.339798,1000,10,1,1458838190,1473071560,0
LTE,262,1,4012,29311745,0,9.860697,51.341507,1000,10,1,1458838190,1627709066,0
LTE,262,1,4012,29484800,0,8.925613,51.590557,2755,14,1,1458838191,1489485802,0
LTE,262,1,4012,28991744,0,9.380265,51.082077,1119,3,1,1458838190,1475620335,0
