51.31135467,9.47348415,214,262,1,3080,39934977,-86,LTE,LTE,1300,148
51.31131067,9.47346585,212,262,1,3080,39934977,-86,LTE,LTE,1300,148
51.31131067,9.47346585,212,262,1,3080,39934977,-86,LTE,LTE,1300,148
51.31127974,9.47404877,227,262,1,3080,30926080,-81,LTE,LTE,1300,453
51.3113834,9.47405552,228,262,1,3080,30926080,-81,LTE,LTE,1300,453
51.31146595,9.47405063,230,262,1,3080,30926080,-79,LTE,LTE,1300,453
51.31159036,9.47403978,224,262,1,3080,30926080,-77,LTE,LTE,1300,453
51.31174191,9.47397716,220,262,1,3080,30926080,-73,LTE,LTE,1300,453
51.31182589,9.47394397,219,262,1,3080,30926080,-73,LTE,LTE,1300,453
51.31192155,9.47389836,219,262,1,3080,30926080,-74,LTE,LTE,1300,453
51.3119908,9.47390377,218,262,1,3080,30926080,-74,LTE,LTE,1300,453
51.31202659,9.47393583,218,262,1,3080,30926080,-76,LTE,LTE,1300,453
51.31202641,9.47393721,218,262,1,3080,30926080,-74,LTE,LTE,1300,453
51.3120744,9.47394196,218,262,1,3080,30926080,-77,LTE,LTE,1300,453
51.31217348,9.47395958,218,262,1,3080,30926080,-79,LTE,LTE,1300,453
51.31218021,9.47396303,218,262,1,3080,30926080,-80,LTE,LTE,1300,453
51.31222727,9.4739845,218,262,1,3080,30926080,-81,LTE,LTE,1300,453
51.31229669,9.47415604,220,262,1,3080,30926080,-79,LTE,LTE,1300,453
51.31229101,9.47432928,219,262,1,3080,30926080,-78,LTE,LTE,1300,453
51.31228481,9.47448683,218,262,1,3080,30926080,-73,LTE,LTE,1300,453
51.31226733,9.47465185,218,262,1,3080,30926080,-80,LTE,LTE,1300,453
51.31226057,9.4748095,217,262,1,3080,30926080,-79,LTE,LTE,1300,453
51.31224488,9.47501068,217,262,1,3080,30926080,-79,LTE,LTE,1300,453
51.31223571,9.47518159,217,262,1,3080,30926080,-80,LTE,LTE,1300,453
51.31222744,9.47535504,220,262,1,3080,30926080,-87,LTE,LTE,1300,453
51.31220994,9.47553383,219,262,1,3080,30926080,-88,LTE,LTE,1300,453
51.31220444,9.47565158,218,262,1,3080,30926080,-92,LTE,LTE,1300,453
51.31218938,9.47590078,219,262,1,3080,26288641,-85,LTE,LTE,1300,64
51.31219059,9.47583282,219,262,1,3080,26288642,-91,LTE,LTE,1300,63
51.3121832,9.47599997,220,262,1,3080,26288641,-86,LTE,LTE,1300,64
51.31218452,9.47619499,220,262,1,3080,26288641,-96,LTE,LTE,1300,64
51.3122155,9.47646454,223,262,1,3080,26288641,-100,LTE,LTE,1300,64
51.3122155,9.47646454,223,262,1,3080,26288641,-100,LTE,LTE,1300,64
51.31228415,9.4766158,218,262,1,3080,26288641,-95,LTE,LTE,1300,64
51.31232597,9.47684849,218,262,1,3080,26288641,-92,LTE,LTE,1300,64
51.31234605,9.47704455,217,262,1,3080,26288641,-86,LTE,LTE,1300,64
51.31234605,9.47704455,217,262,1,3080,26288641,-86,LTE,LTE,1300,64
51.31239187,9.47726783,216,262,1,3080,26288641,-92,LTE,LTE,1300,64
51.31243908,9.47752956,215,262,1,3080,26288641,-92,LTE,LTE,1300,64
51.31243908,9.47752956,215,262,1,3080,26288641,-92,LTE,LTE,1300,64
51.31247217,9.47767463,214,262,1,3080,26288641,-86,LTE,LTE,1300,64
51.31254049,9.47787257,215,262,1,3080,26288641,-91,LTE,LTE,1300,64
51.31254049,9.47787257,215,262,1,3080,26288641,-91,LTE,LTE,1300,64
51.3126021,9.47808926,215,262,1,3080,27422721,-93,LTE,LTE,1300,301
51.312673,9.47830685,217,262,1,3080,26288641,-90,LTE,LTE,1300,64
51.312673,9.47830685,217,262,1,3080,26288641,-90,LTE,LTE,1300,64
51.31275957,9.4785037,219,262,1,3080,27422721,-100,LTE,LTE,1300,301
51.31275957,9.4785037,219,262,1,3080,27422721,-100,LTE,LTE,1300,301
51.31283232,9.4786811,219,262,1,3080,27422721,-95,LTE,LTE,1300,301
51.31292413,9.47886038,218,262,1,3080,27422721,-91,LTE,LTE,1300,301
51.31301359,9.47907231,219,262,1,3080,27422721,-84,LTE,LTE,1300,301
51.31310051,9.47927035,221,262,1,3080,27422721,-83,LTE,LTE,1300,301
51.31310051,9.47927035,221,262,1,3080,27422721,-83,LTE,LTE,1300,301
51.31309933,9.47946998,216,262,1,3080,27422721,-85,LTE,LTE,1300,301
51.31299097,9.4795305,218,262,1,3080,27422721,-91,LTE,LTE,1300,301
51.31299097,9.4795305,218,262,1,3080,27422721,-91,LTE,LTE,1300,301
51.31285764,9.47959019,223,262,1,3080,27422721,-95,LTE,LTE,1300,301
51.31271625,9.47964633,224,262,1,3080,27422721,-96,LTE,LTE,1300,301
51.31256673,9.47969289,225,262,1,3080,27422721,-101,LTE,LTE,1300,301
51.3124373,9.47972022,224,262,1,3080,27422721,-98,LTE,LTE,1300,301
51.3124373,9.47972022,224,262,1,3080,27422721,-98,LTE,LTE,1300,301
51.31232576,9.4797056,219,262,1,3080,27422721,-98,LTE,LTE,1300,301
51.31214935,9.47978145,223,262,1,3080,27422721,-100,LTE,LTE,1300,301
51.31214935,9.47978145,223,262,1,3080,27422721,-100,LTE,LTE,1300,301
51.31200495,9.47985244,225,262,1,3080,27422721,-96,LTE,LTE,1300,301
51.31193838,9.48003589,225,262,1,3080,27422721,-98,LTE,LTE,1300,301
51.31193838,9.48003589,225,262,1,3080,27422721,-98,LTE,LTE,1300,301
51.31177577,9.48003768,224,262,1,3080,27422721,-93,LTE,LTE,1300,301
51.31167321,9.47991456,223,262,1,3080,27422721,-100,LTE,LTE,1300,301
51.31155283,9.47988677,225,262,1,3080,27422721,-105,LTE,LTE,1300,301
51.31145252,9.47988823,225,262,1,3080,27422721,-102,LTE,LTE,1300,301
51.31135459,9.47987719,226,262,1,3080,27422721,-106,LTE,LTE,1300,301
51.31124854,9.47986001,228,262,1,3080,27426816,-104,LTE,LTE,1300,467
51.31131363,9.47987029,227,262,1,3080,27422721,-105,LTE,LTE,1300,301
51.31124854,9.47986001,228,262,1,3080,27426816,-104,LTE,LTE,1300,467
51.31114793,9.47985023,227,262,1,3080,26288641,-100,LTE,LTE,1300,64
51.31108468,9.47984898,228,262,1,3080,26288641,-101,LTE,LTE,1300,64
51.31095461,9.47984415,229,262,1,3080,26288641,-103,LTE,LTE,1300,64
51.31092787,9.47984555,229,262,1,3080,39934977,-101,LTE,LTE,1300,148
51.31095461,9.47984415,229,262,1,3080,26288641,-103,LTE,LTE,1300,64
51.31078185,9.47982409,230,262,1,3080,27422721,-104,LTE,LTE,1300,301
51.31078185,9.47982409,230,262,1,3080,27422721,-104,LTE,LTE,1300,301
51.31063227,9.47980873,232,262,1,3080,27426816,-97,LTE,LTE,1300,467
51.31051187,9.47980266,233,262,1,3080,27426816,-91,LTE,LTE,1300,467
51.31051187,9.47980266,233,262,1,3080,27426816,-91,LTE,LTE,1300,467
51.31038962,9.47978239,234,262,1,3080,36462340,-98,LTE,LTE,1300,442
51.31038962,9.47978239,234,262,1,3080,36462340,-98,LTE,LTE,1300,442
51.3102735,9.47986753,234,262,1,3080,26288641,-102,LTE,LTE,1300,64
51.31025409,9.48012541,232,262,1,3080,39934977,-100,LTE,LTE,1300,148
51.31025409,9.48012541,232,262,1,3080,39934977,-100,LTE,LTE,1300,148
51.310261,9.48034007,232,262,1,3080,39934977,-101,LTE,LTE,1300,148
51.31026566,9.48056047,234,262,1,3080,39934977,-101,LTE,LTE,1300,148
51.31026566,9.48056047,234,262,1,3080,27422721,-106,LTE,LTE,1300,301
51.31027722,9.4807752,235,262,1,3080,39916289,-105,LTE,LTE,1300,245
51.31027722,9.4807752,235,262,1,3080,39916289,-105,LTE,LTE,1300,245
51.31027232,9.480982,235,262,1,3080,39916289,-103,LTE,LTE,1300,245
51.31027232,9.480982,235,262,1,3080,39916289,-103,LTE,LTE,1300,245
51.3102641,9.48120186,234,262,1,3080,27426562,-100,LTE,LTE,1300,210
51.3102641,9.48120186,234,262,1,3080,27426562,-100,LTE,LTE,1300,210
51.31026299,9.48142926,235,262,1,3080,39916289,-100,LTE,LTE,1300,245
51.31026646,9.48162513,235,262,1,3080,27426562,-100,LTE,LTE,1300,210
51.31026644,9.48183831,235,262,1,3080,26288641,-104,LTE,LTE,1300,64
51.31026644,9.48183831,235,262,1,3080,26288641,-104,LTE,LTE,1300,64
51.3102613,9.48206986,236,262,1,3080,27426816,-107,LTE,LTE,1300,467
51.3102613,9.48206986,236,262,1,3080,27426816,-107,LTE,LTE,1300,467
51.31025431,9.48226171,236,262,1,3080,26288641,-104,LTE,LTE,1300,64
51.31016144,9.48239667,236,262,1,3080,26288641,-97,LTE,LTE,1300,64
51.310124,9.48259373,235,262,1,3080,26288641,-107,LTE,LTE,1300,64
51.310124,9.48259373,235,262,1,3080,26288641,-107,LTE,LTE,1300,64
51.31010006,9.48279905,238,262,1,4012,26299153,-91,LTE,LTE,6400,460
51.31010006,9.48279905,238,262,1,4012,26299153,-91,LTE,LTE,6400,460
51.31007453,9.48300154,239,262,1,4012,26299153,-93,LTE,LTE,6400,460
51.31007453,9.48300154,239,262,1,4012,26299153,-93,LTE,LTE,6400,460
51.3100358,9.48319686,236,262,1,4012,42209545,-82,LTE,LTE,6400,90
51.31002965,9.48338602,236,262,1,4012,42209545,-91,LTE,LTE,6400,90
51.30993917,9.48336685,237,262,1,4012,42209545,-86,LTE,LTE,6400,90
51.30993917,9.48336685,237,262,1,4012,42209545,-86,LTE,LTE,6400,90
